iteration,mean_tau,std_tau,mean_p,std_p
3.35000e+04,3.39938e-01,9.90903e-02,1.87572e+02,1.27182e+00
3.36000e+04,1.96177e-01,9.62063e-02,3.02039e+02,3.98352e-01
3.37000e+04,8.83460e-02,5.32432e-02,2.06230e+02,2.29246e-01
3.38000e+04,8.76512e-02,2.50368e-02,1.49757e+02,2.59510e-01
3.39000e+04,8.07730e-02,2.75750e-02,2.42577e+02,2.50386e-01
3.40000e+04,8.92943e-02,2.86573e-02,1.43890e+02,2.88581e-01
3.41000e+04,9.07294e-02,3.62489e-02,1.07389e+02,2.21675e-01
3.42000e+04,9.63171e-02,3.34985e-02,6.25333e+01,2.17241e-01
3.43000e+04,1.03661e-01,3.60261e-02,9.66855e+01,2.99620e-01
3.44000e+04,1.27312e-01,4.03086e-02,2.68135e+01,2.75619e-01
